Site,Date,Transect,Lat..Start.,Long..Start.,Lat..End.,Long..End.,Quad.No,Side,Mussel,Anem.,Barn.,Other,algae_type,perc_cover
Hopkins,20210724,8,36.62132,121.90369,36.62144,121.90384,2,Land,0,5,0,0,Foliose,0
Hopkins,20210724,8,36.62132,121.90369,36.62144,121.90384,2,Land,0,5,0,0,Leathery,78
Hopkins,20210724,8,36.62132,121.90369,36.62144,121.90384,2,Land,0,5,0,0,Kelp,0
Hopkins,20210724,8,36.62132,121.90369,36.62144,121.90384,2,Land,0,5,0,0,Seagrass,0
Hopkins,20210724,8,36.62132,121.90369,36.62144,121.90384,2,Land,0,5,0,0,Bare Rock,3
Hopkins,20210724,8,36.62132,121.90369,36.62144,121.90384,3,Sea,1,1,0,0,Crustose Non-Coralline,21
Hopkins,20210724,8,36.62132,121.90369,36.62144,121.90384,3,Sea,1,1,0,0,Crustose Coralline,0
Hopkins,20210724,8,36.62132,121.90369,36.62144,121.90384,3,Sea,1,1,0,0,Articualted Coralline,0
Hopkins,20210724,8,36.62132,121.90369,36.62144,121.90384,3,Sea,1,1,0,0,Filamentous,0
Hopkins,20210724,8,36.62132,121.90369,36.62144,121.90384,3,Sea,1,1,0,0,Corticated,47
Hopkins,20210724,8,36.62132,121.90369,36.62144,121.90384,3,Sea,1,1,0,0,Foliose,0
Hopkins,20210724,8,36.62132,121.90369,36.62144,121.90384,3,Sea,1,1,0,0,Leathery,76
Hopkins,20210724,8,36.62132,121.90369,36.62144,121.90384,3,Sea,1,1,0,0,Kelp,0
Hopkins,20210724,8,36.62132,121.90369,36.62144,121.90384,3,Sea,1,1,0,0,Seagrass,0
Hopkins,20210724,8,36.62132,121.90369,36.62144,121.90384,3,Sea,1,1,0,0,Bare Rock,5
Hopkins,20210724,8,36.62132,121.90369,36.62144,121.90384,4,Land,0,3,0,0,Crustose Non-Coralline,31
Hopkins,20210724,8,36.62132,121.90369,36.62144,121.90384,4,Land,0,3,0,0,Crustose Coralline,1
Hopkins,20210724,8,36.62132,121.90369,36.62144,121.90384,4,Land,0,3,0,0,Articualted Coralline,0
Hopkins,20210724,8,36.62132,121.90369,36.62144,121.90384,4,Land,0,3,0,0,Filamentous,0
Hopkins,20210724,8,36.62132,121.90369,36.62144,121.90384,4,Land,0,3,0,0,Corticated,41
Hopkins,20210724,8,36.62132,121.90369,36.62144,121.90384,4,Land,0,3,0,0,Foliose,0
Hopkins,20210724,8,36.62132,121.90369,36.62144,121.90384,4,Land,0,3,0,0,Leathery,69
Hopkins,20210724,8,36.62132,121.90369,36.62144,121.90384,4,Land,0,3,0,0,Kelp,0
Hopkins,20210724,8,36.62132,121.90369,36.62144,121.90384,4,Land,0,3,0,0,Seagrass,2
Hopkins,20210724,8,36.62132,121.90369,36.62144,121.90384,4,Land,0,3,0,0,Bare Rock,9
Hopkins,20210724,8,36.62132,121.90369,36.62144,121.90384,5,Sea,3,4,0,0,Crustose Non-Coralline,12
Hopkins,20210724,8,36.62132,121.90369,36.62144,121.90384,5,Sea,3,4,0,0,Crustose Coralline,5
Hopkins,20210724,8,36.62132,121.90369,36.62144,121.90384,5,Sea,3,4,0,0,Articualted Coralline,0
Hopkins,20210724,8,36.62132,121.90369,36.62144,121.90384,5,Sea,3,4,0,0,Filamentous,0
Hopkins,20210724,8,36.62132,121.90369,36.62144,121.90384,5,Sea,3,4,0,0,Corticated,7
Hopkins,20210724,8,36.62132,121.90369,36.62144,121.90384,5,Sea,3,4,0,0,Foliose,0
Hopkins,20210724,8,36.62132,121.90369,36.62144,121.90384,5,Sea,3,4,0,0,Leathery,34
Hopkins,20210724,8,36.62132,121.90369,36.62144,121.90384,5,Sea,3,4,0,0,Kelp,0
Hopkins,20210724,8,36.62132,121.90369,36.62144,121.90384,5,Sea,3,4,0,0,Seagrass,28
Hopkins,20210724,8,36.62132,121.90369,36.62144,121.90384,5,Sea,3,4,0,0,Bare Rock,12
Hopkins,20210724,7,36.62176,121.90339,36.62192,121.90342,1,NA,1,6,0,0,Crustose Non-Coralline,5
Hopkins,20210724,7,36.62176,121.90339,36.62192,121.90342,1,NA,1,6,0,0,Crustose Coralline,28
Hopkins,20210724,7,36.62176,121.90339,36.62192,121.90342,1,NA,1,6,0,0,Articualted Coralline,2
Hopkins,20210724,7,36.62176,121.90339,36.62192,121.90342,1,NA,1,6,0,0,Filamentous,0
Hopkins,20210724,7,36.62176,121.90339,36.62192,121.90342,1,NA,1,6,0,0,Corticated,0
Hopkins,20210724,7,36.62176,121.90339,36.62192,121.90342,1,NA,1,6,0,0,Foliose,0
Hopkins,20210724,7,36.62176,121.90339,36.62192,121.90342,1,NA,1,6,0,0,Leathery,24
Hopkins,20210724,7,36.62176,121.90339,36.62192,121.90342,1,NA,1,6,0,0,Kelp,1
Hopkins,20210724,7,36.62176,121.90339,36.62192,121.90342,1,NA,1,6,0,0,Seagrass,35
Hopkins,20210724,7,36.62176,121.90339,36.62192,121.90342,1,NA,1,6,0,0,Bare Rock,3
Hopkins,20210724,7,36.62176,121.90339,36.62192,121.90342,2,NA,1,5,2,0,Crustose Non-Coralline,38
Hopkins,20210724,7,36.62176,121.90339,36.62192,121.90342,2,NA,1,5,2,0,Crustose Coralline,1
Hopkins,20210724,7,36.62176,121.90339,36.62192,121.90342,2,NA,1,5,2,0,Articualted Coralline,0
Hopkins,20210724,7,36.62176,121.90339,36.62192,121.90342,2,NA,1,5,2,0,Filamentous,0
Hopkins,20210724,7,36.62176,121.90339,36.62192,121.90342,2,NA,1,5,2,0,Corticated,0
Hopkins,20210724,7,36.62176,121.90339,36.62192,121.90342,2,NA,1,5,2,0,Foliose,0
Hopkins,20210724,7,36.62176,121.90339,36.62192,121.90342,2,NA,1,5,2,0,Leathery,46
Hopkins,20210724,7,36.62176,121.90339,36.62192,121.90342,2,NA,1,5,2,0,Kelp,0
Hopkins,20210724,7,36.62176,121.90339,36.62192,121.90342,2,NA,1,5,2,0,Seagrass,2
Hopkins,20210724,7,36.62176,121.90339,36.62192,121.90342,2,NA,1,5,2,0,Bare Rock,2
Hopkins,20210724,7,36.62176,121.90339,36.62192,121.90342,3,NA,1,3,1,1,Crustose Non-Coralline,50
Hopkins,20210724,7,36.62176,121.90339,36.62192,121.90342,3,NA,1,3,1,1,Crustose Coralline,10
Hopkins,20210724,7,36.62176,121.90339,36.62192,121.90342,3,NA,1,3,1,1,Articualted Coralline,0
Hopkins,20210724,7,36.62176,121.90339,36.62192,121.90342,3,NA,1,3,1,1,Filamentous,1
Hopkins,20210724,7,36.62176,121.90339,36.62192,121.90342,3,NA,1,3,1,1,Corticated,1
Hopkins,20210724,7,36.62176,121.90339,36.62192,121.90342,3,NA,1,3,1,1,Foliose,12
Hopkins,20210724,7,36.62176,121.90339,36.62192,121.90342,3,NA,1,3,1,1,Leathery,45
Hopkins,20210724,7,36.62176,121.90339,36.62192,121.90342,3,NA,1,3,1,1,Kelp,0
Hopkins,20210724,7,36.62176,121.90339,36.62192,121.90342,3,NA,1,3,1,1,Seagrass,12
Hopkins,20210724,7,36.62176,121.90339,36.62192,121.90342,3,NA,1,3,1,1,Bare Rock,2
Hopkins,20210724,7,36.62176,121.90339,36.62192,121.90342,4,NA,2,5,0,0,Crustose Non-Coralline,2
Hopkins,20210724,7,36.62176,121.90339,36.62192,121.90342,4,NA,2,5,0,0,Crustose Coralline,35
Hopkins,20210724,7,36.62176,121.90339,36.62192,121.90342,4,NA,2,5,0,0,Articualted Coralline,6
Hopkins,20210724,7,36.62176,121.90339,36.62192,121.90342,4,NA,2,5,0,0,Filamentous,0
Hopkins,20210724,7,36.62176,121.90339,36.62192,121.90342,4,NA,2,5,0,0,Corticated,0
Hopkins,20210724,7,36.62176,121.90339,36.62192,121.90342,4,NA,2,5,0,0,Foliose,0
Hopkins,20210724,7,36.62176,121.90339,36.62192,121.90342,4,NA,2,5,0,0,Leathery,40
Hopkins,20210724,7,36.62176,121.90339,36.62192,121.90342,4,NA,2,5,0,0,Kelp,0
Hopkins,20210724,7,36.62176,121.90339,36.62192,121.90342,4,NA,2,5,0,0,Seagrass,16
Hopkins,20210724,7,36.62176,121.90339,36.62192,121.90342,4,NA,2,5,0,0,Bare Rock,0
Hopkins,20210724,7,36.62176,121.90339,36.62192,121.90342,5,NA,32,10,4,4,Crustose Non-Coralline,3
Hopkins,20210724,7,36.62176,121.90339,36.62192,121.90342,5,NA,32,10,4,4,Crustose Coralline,2
Hopkins,20210724,7,36.62176,121.90339,36.62192,121.90342,5,NA,32,10,4,4,Articualted Coralline,14
Hopkins,20210724,7,36.62176,121.90339,36.62192,121.90342,5,NA,32,10,4,4,Filamentous,0
Hopkins,20210724,7,36.62176,121.90339,36.62192,121.90342,5,NA,32,10,4,4,Corticated,2
Hopkins,20210724,7,36.62176,121.90339,36.62192,121.90342,5,NA,32,10,4,4,Foliose,0
Hopkins,20210724,7,36.62176,121.90339,36.62192,121.90342,5,NA,32,10,4,4,Leathery,10
Hopkins,20210724,7,36.62176,121.90339,36.62192,121.90342,5,NA,32,10,4,4,Kelp,40
Hopkins,20210724,7,36.62176,121.90339,36.62192,121.90342,5,NA,32,10,4,4,Seagrass,8
Hopkins,20210724,7,36.62176,121.90339,36.62192,121.90342,5,NA,32,10,4,4,Bare Rock,3
Point Pinos,20210624,1,36.63766,121.93625,36.63775,121.93644,1,NA,NA,NA,NA,NA,Crustose Non-Coralline,NA
Point Pinos,20210624,1,36.63766,121.93625,36.63775,121.93644,1,NA,NA,NA,NA,NA,Crustose Coralline,NA
Point Pinos,20210624,1,36.63766,121.93625,36.63775,121.93644,1,NA,NA,NA,NA,NA,Articualted Coralline,NA
Point Pinos,20210624,1,36.63766,121.93625,36.63775,121.93644,1,NA,NA,NA,NA,NA,Filamentous,NA
Point Pinos,20210624,1,36.63766,121.93625,36.63775,121.93644,1,NA,NA,NA,NA,NA,Corticated,NA
Point Pinos,20210624,1,36.63766,121.93625,36.63775,121.93644,1,NA,NA,NA,NA,NA,Foliose,NA
Point Pinos,20210624,1,36.63766,121.93625,36.63775,121.93644,1,NA,NA,NA,NA,NA,Leathery,NA
Point Pinos,20210624,1,36.63766,121.93625,36.63775,121.93644,1,NA,NA,NA,NA,NA,Kelp,NA
Point Pinos,20210624,1,36.63766,121.93625,36.63775,121.93644,1,NA,NA,NA,NA,NA,Seagrass,NA
Point Pinos,20210624,1,36.63766,121.93625,36.63775,121.93644,1,NA,NA,NA,NA,NA,Bare Rock,NA
Point Pinos,20210624,1,36.63766,121.93625,36.63775,121.93644,2,NA,NA,NA,NA,NA,Crustose Non-Coralline,NA
Point Pinos,20210624,1,36.63766,121.93625,36.63775,121.93644,2,NA,NA,NA,NA,NA,Crustose Coralline,NA
Point Pinos,20210624,1,36.63766,121.93625,36.63775,121.93644,2,NA,NA,NA,NA,NA,Articualted Coralline,NA
Point Pinos,20210624,1,36.63766,121.93625,36.63775,121.93644,2,NA,NA,NA,NA,NA,Filamentous,NA
Point Pinos,20210624,1,36.63766,121.93625,36.63775,121.93644,2,NA,NA,NA,NA,NA,Corticated,NA
Point Pinos,20210624,1,36.63766,121.93625,36.63775,121.93644,2,NA,NA,NA,NA,NA,Foliose,NA
Point Pinos,20210624,1,36.63766,121.93625,36.63775,121.93644,2,NA,NA,NA,NA,NA,Leathery,NA
Point Pinos,20210624,1,36.63766,121.93625,36.63775,121.93644,2,NA,NA,NA,NA,NA,Kelp,NA
Point Pinos,20210624,1,36.63766,121.93625,36.63775,121.93644,2,NA,NA,NA,NA,NA,Seagrass,NA
Point Pinos,20210624,1,36.63766,121.93625,36.63775,121.93644,2,NA,NA,NA,NA,NA,Bare Rock,NA
Point Pinos,20210624,1,36.63766,121.93625,36.63775,121.93644,3,NA,NA,NA,NA,NA,Crustose Non-Coralline,NA
Point Pinos,20210624,1,36.63766,121.93625,36.63775,121.93644,3,NA,NA,NA,NA,NA,Crustose Coralline,NA
Point Pinos,20210624,1,36.63766,121.93625,36.63775,121.93644,3,NA,NA,NA,NA,NA,Articualted Coralline,NA
Point Pinos,20210624,1,36.63766,121.93625,36.63775,121.93644,3,NA,NA,NA,NA,NA,Filamentous,NA
Point Pinos,20210624,1,36.63766,121.93625,36.63775,121.93644,3,NA,NA,NA,NA,NA,Corticated,NA
Point Pinos,20210624,1,36.63766,121.93625,36.63775,121.93644,3,NA,NA,NA,NA,NA,Foliose,NA
Point Pinos,20210624,1,36.63766,121.93625,36.63775,121.93644,3,NA,NA,NA,NA,NA,Leathery,NA
Point Pinos,20210624,1,36.63766,121.93625,36.63775,121.93644,3,NA,NA,NA,NA,NA,Kelp,NA
Point Pinos,20210624,1,36.63766,121.93625,36.63775,121.93644,3,NA,NA,NA,NA,NA,Seagrass,NA
Point Pinos,20210624,1,36.63766,121.93625,36.63775,121.93644,3,NA,NA,NA,NA,NA,Bare Rock,NA
Point Pinos,20210624,1,36.63766,121.93625,36.63775,121.93644,4,NA,0,0,0,0,Crustose Non-Coralline,20
Point Pinos,20210624,1,36.63766,121.93625,36.63775,121.93644,4,NA,0,0,0,0,Crustose Coralline,25
Point Pinos,20210624,1,36.63766,121.93625,36.63775,121.93644,4,NA,0,0,0,0,Articualted Coralline,0
Point Pinos,20210624,1,36.63766,121.93625,36.63775,121.93644,4,NA,0,0,0,0,Filamentous,0
Point Pinos,20210624,1,36.63766,121.93625,36.63775,121.93644,4,NA,0,0,0,0,Corticated,0
Point Pinos,20210624,1,36.63766,121.93625,36.63775,121.93644,4,NA,0,0,0,0,Foliose,5
Point Pinos,20210624,1,36.63766,121.93625,36.63775,121.93644,4,NA,0,0,0,0,Leathery,9
Point Pinos,20210624,1,36.63766,121.93625,36.63775,121.93644,4,NA,0,0,0,0,Kelp,0
Point Pinos,20210624,1,36.63766,121.93625,36.63775,121.93644,4,NA,0,0,0,0,Seagrass,0
Point Pinos,20210624,1,36.63766,121.93625,36.63775,121.93644,4,NA,0,0,0,0,Bare Rock,0
Point Pinos,20210624,1,36.63766,121.93625,36.63775,121.93644,5,NA,0,0,0,0,Crustose Non-Coralline,4.5
Point Pinos,20210624,1,36.63766,121.93625,36.63775,121.93644,5,NA,0,0,0,0,Crustose Coralline,4.5
Point Pinos,20210624,1,36.63766,121.93625,36.63775,121.93644,5,NA,0,0,0,0,Articualted Coralline,0.5
Point Pinos,20210624,1,36.63766,121.93625,36.63775,121.93644,5,NA,0,0,0,0,Filamentous,0
Point Pinos,20210624,1,36.63766,121.93625,36.63775,121.93644,5,NA,0,0,0,0,Corticated,10
Point Pinos,20210624,1,36.63766,121.93625,36.63775,121.93644,5,NA,0,0,0,0,Foliose,0
Point Pinos,20210624,1,36.63766,121.93625,36.63775,121.93644,5,NA,0,0,0,0,Leathery,0.5
Point Pinos,20210624,1,36.63766,121.93625,36.63775,121.93644,5,NA,0,0,0,0,Kelp,0
Point Pinos,20210624,1,36.63766,121.93625,36.63775,121.93644,5,NA,0,0,0,0,Seagrass,8
Point Pinos,20210624,1,36.63766,121.93625,36.63775,121.93644,5,NA,0,0,0,0,Bare Rock,8.5
Carmel Point,20210714,NA1,36.54351,121.93417,36.54333,121.93414,1,Land,0,0,3,2,Crustose Non-Coralline,27
Carmel Point,20210714,NA1,36.54351,121.93417,36.54333,121.93414,1,Land,0,0,3,2,Crustose Coralline,11
Carmel Point,20210714,NA1,36.54351,121.93417,36.54333,121.93414,1,Land,0,0,3,2,Articualted Coralline,1
Carmel Point,20210714,NA1,36.54351,121.93417,36.54333,121.93414,1,Land,0,0,3,2,Filamentous,0
Carmel Point,20210714,NA1,36.54351,121.93417,36.54333,121.93414,1,Land,0,0,3,2,Corticated,4
Carmel Point,20210714,NA1,36.54351,121.93417,36.54333,121.93414,1,Land,0,0,3,2,Foliose,67
Carmel Point,20210714,NA1,36.54351,121.93417,36.54333,121.93414,1,Land,0,0,3,2,Leathery,30
Carmel Point,20210714,NA1,36.54351,121.93417,36.54333,121.93414,1,Land,0,0,3,2,Kelp,0
Carmel Point,20210714,NA1,36.54351,121.93417,36.54333,121.93414,1,Land,0,0,3,2,Seagrass,0
Carmel Point,20210714,NA1,36.54351,121.93417,36.54333,121.93414,1,Land,0,0,3,2,Bare Rock,4
Carmel Point,20210714,NA1,36.54351,121.93417,36.54333,121.93414,2,Sea,0,0,0,0,Crustose Non-Coralline,15
Carmel Point,20210714,NA1,36.54351,121.93417,36.54333,121.93414,2,Sea,0,0,0,0,Crustose Coralline,5
Carmel Point,20210714,NA1,36.54351,121.93417,36.54333,121.93414,2,Sea,0,0,0,0,Articualted Coralline,2
Carmel Point,20210714,NA1,36.54351,121.93417,36.54333,121.93414,2,Sea,0,0,0,0,Filamentous,0
Carmel Point,20210714,NA1,36.54351,121.93417,36.54333,121.93414,2,Sea,0,0,0,0,Corticated,1
Carmel Point,20210714,NA1,36.54351,121.93417,36.54333,121.93414,2,Sea,0,0,0,0,Foliose,70
Carmel Point,20210714,NA1,36.54351,121.93417,36.54333,121.93414,2,Sea,0,0,0,0,Leathery,50
Carmel Point,20210714,NA1,36.54351,121.93417,36.54333,121.93414,2,Sea,0,0,0,0,Kelp,0
Carmel Point,20210714,NA1,36.54351,121.93417,36.54333,121.93414,2,Sea,0,0,0,0,Seagrass,0
Carmel Point,20210714,NA1,36.54351,121.93417,36.54333,121.93414,2,Sea,0,0,0,0,Bare Rock,8
Carmel Point,20210714,NA1,36.54351,121.93417,36.54333,121.93414,3,Land,0,1,2,4,Crustose Non-Coralline,30
Carmel Point,20210714,NA1,36.54351,121.93417,36.54333,121.93414,3,Land,0,1,2,4,Crustose Coralline,5
Carmel Point,20210714,NA1,36.54351,121.93417,36.54333,121.93414,3,Land,0,1,2,4,Articualted Coralline,0
Carmel Point,20210714,NA1,36.54351,121.93417,36.54333,121.93414,3,Land,0,1,2,4,Filamentous,0
Carmel Point,20210714,NA1,36.54351,121.93417,36.54333,121.93414,3,Land,0,1,2,4,Corticated,4
Carmel Point,20210714,NA1,36.54351,121.93417,36.54333,121.93414,3,Land,0,1,2,4,Foliose,32
Carmel Point,20210714,NA1,36.54351,121.93417,36.54333,121.93414,3,Land,0,1,2,4,Leathery,55
Carmel Point,20210714,NA1,36.54351,121.93417,36.54333,121.93414,3,Land,0,1,2,4,Kelp,0
Carmel Point,20210714,NA1,36.54351,121.93417,36.54333,121.93414,3,Land,0,1,2,4,Seagrass,0
Carmel Point,20210714,NA1,36.54351,121.93417,36.54333,121.93414,3,Land,0,1,2,4,Bare Rock,2
Carmel Point,20210714,NA1,36.54351,121.93417,36.54333,121.93414,4,Sea,0,2,1,4,Crustose Non-Coralline,14
Carmel Point,20210714,NA1,36.54351,121.93417,36.54333,121.93414,4,Sea,0,2,1,4,Crustose Coralline,4
Carmel Point,20210714,NA1,36.54351,121.93417,36.54333,121.93414,4,Sea,0,2,1,4,Articualted Coralline,1
Carmel Point,20210714,NA1,36.54351,121.93417,36.54333,121.93414,4,Sea,0,2,1,4,Filamentous,0
Carmel Point,20210714,NA1,36.54351,121.93417,36.54333,121.93414,4,Sea,0,2,1,4,Corticated,0
Carmel Point,20210714,NA1,36.54351,121.93417,36.54333,121.93414,4,Sea,0,2,1,4,Foliose,60
Carmel Point,20210714,NA1,36.54351,121.93417,36.54333,121.93414,4,Sea,0,2,1,4,Leathery,67
Carmel Point,20210714,NA1,36.54351,121.93417,36.54333,121.93414,4,Sea,0,2,1,4,Kelp,0
Carmel Point,20210714,NA1,36.54351,121.93417,36.54333,121.93414,4,Sea,0,2,1,4,Seagrass,0
Carmel Point,20210714,NA1,36.54351,121.93417,36.54333,121.93414,4,Sea,0,2,1,4,Bare Rock,4
Carmel Point,20210714,NA1,36.54351,121.93417,36.54333,121.93414,5,Land,0,1,0,0,Crustose Non-Coralline,22
Carmel Point,20210714,NA1,36.54351,121.93417,36.54333,121.93414,5,Land,0,1,0,0,Crustose Coralline,2
Carmel Point,20210714,NA1,36.54351,121.93417,36.54333,121.93414,5,Land,0,1,0,0,Articualted Coralline,1
Carmel Point,20210714,NA1,36.54351,121.93417,36.54333,121.93414,5,Land,0,1,0,0,Filamentous,0
Carmel Point,20210714,NA1,36.54351,121.93417,36.54333,121.93414,5,Land,0,1,0,0,Corticated,1
Carmel Point,20210714,NA1,36.54351,121.93417,36.54333,121.93414,5,Land,0,1,0,0,Foliose,64
Carmel Point,20210714,NA1,36.54351,121.93417,36.54333,121.93414,5,Land,0,1,0,0,Leathery,55
Carmel Point,20210714,NA1,36.54351,121.93417,36.54333,121.93414,5,Land,0,1,0,0,Kelp,0
Carmel Point,20210714,NA1,36.54351,121.93417,36.54333,121.93414,5,Land,0,1,0,0,Seagrass,0
Carmel Point,20210714,NA1,36.54351,121.93417,36.54333,121.93414,5,Land,0,1,0,0,Bare Rock,11
Hopkins,20210724,6,36.62172,121.90352,36.62175,121.90372,1,Sea,34,6,4,0,Crustose Non-Coralline,39
Hopkins,20210724,6,36.62172,121.90352,36.62175,121.90372,1,Sea,34,6,4,0,Crustose Coralline,0
Hopkins,20210724,6,36.62172,121.90352,36.62175,121.90372,1,Sea,34,6,4,0,Articualted Coralline,0
Hopkins,20210724,6,36.62172,121.90352,36.62175,121.90372,1,Sea,34,6,4,0,Filamentous,0
Hopkins,20210724,6,36.62172,121.90352,36.62175,121.90372,1,Sea,34,6,4,0,Corticated,1
Hopkins,20210724,6,36.62172,121.90352,36.62175,121.90372,1,Sea,34,6,4,0,Foliose,1
Hopkins,20210724,6,36.62172,121.90352,36.62175,121.90372,1,Sea,34,6,4,0,Leathery,7
Hopkins,20210724,6,36.62172,121.90352,36.62175,121.90372,1,Sea,34,6,4,0,Kelp,0
Hopkins,20210724,6,36.62172,121.90352,36.62175,121.90372,1,Sea,34,6,4,0,Seagrass,0
Hopkins,20210724,6,36.62172,121.90352,36.62175,121.90372,1,Sea,34,6,4,0,Bare Rock,23
Hopkins,20210724,6,36.62172,121.90352,36.62175,121.90372,2,Land,14,1,2,0,Crustose Non-Coralline,58
Hopkins,20210724,6,36.62172,121.90352,36.62175,121.90372,2,Land,14,1,2,0,Crustose Coralline,0
Hopkins,20210724,6,36.62172,121.90352,36.62175,121.90372,2,Land,14,1,2,0,Articualted Coralline,0
Hopkins,20210724,6,36.62172,121.90352,36.62175,121.90372,2,Land,14,1,2,0,Filamentous,0
Hopkins,20210724,6,36.62172,121.90352,36.62175,121.90372,2,Land,14,1,2,0,Corticated,0
Hopkins,20210724,6,36.62172,121.90352,36.62175,121.90372,2,Land,14,1,2,0,Foliose,0
Hopkins,20210724,6,36.62172,121.90352,36.62175,121.90372,2,Land,14,1,2,0,Leathery,5
Hopkins,20210724,6,36.62172,121.90352,36.62175,121.90372,2,Land,14,1,2,0,Kelp,0
Hopkins,20210724,6,36.62172,121.90352,36.62175,121.90372,2,Land,14,1,2,0,Seagrass,3
Hopkins,20210724,6,36.62172,121.90352,36.62175,121.90372,2,Land,14,1,2,0,Bare Rock,10
Hopkins,20210724,6,36.62172,121.90352,36.62175,121.90372,3,Sea,24,3,0,0,Crustose Non-Coralline,21
Hopkins,20210724,6,36.62172,121.90352,36.62175,121.90372,3,Sea,24,3,0,0,Crustose Coralline,0
Hopkins,20210724,6,36.62172,121.90352,36.62175,121.90372,3,Sea,24,3,0,0,Articualted Coralline,0
Hopkins,20210724,6,36.62172,121.90352,36.62175,121.90372,3,Sea,24,3,0,0,Filamentous,0
Hopkins,20210724,6,36.62172,121.90352,36.62175,121.90372,3,Sea,24,3,0,0,Corticated,1
Hopkins,20210724,6,36.62172,121.90352,36.62175,121.90372,3,Sea,24,3,0,0,Foliose,2
Hopkins,20210724,6,36.62172,121.90352,36.62175,121.90372,3,Sea,24,3,0,0,Leathery,33
Hopkins,20210724,6,36.62172,121.90352,36.62175,121.90372,3,Sea,24,3,0,0,Kelp,3
Hopkins,20210724,6,36.62172,121.90352,36.62175,121.90372,3,Sea,24,3,0,0,Seagrass,29
Hopkins,20210724,6,36.62172,121.90352,36.62175,121.90372,3,Sea,24,3,0,0,Bare Rock,4
Hopkins,20210724,6,36.62172,121.90352,36.62175,121.90372,4,Land,9,5,1,0,Crustose Non-Coralline,31
Hopkins,20210724,6,36.62172,121.90352,36.62175,121.90372,4,Land,9,5,1,0,Crustose Coralline,0
Hopkins,20210724,6,36.62172,121.90352,36.62175,121.90372,4,Land,9,5,1,0,Articualted Coralline,0
Hopkins,20210724,6,36.62172,121.90352,36.62175,121.90372,4,Land,9,5,1,0,Filamentous,1
Hopkins,20210724,6,36.62172,121.90352,36.62175,121.90372,4,Land,9,5,1,0,Corticated,2
Hopkins,20210724,6,36.62172,121.90352,36.62175,121.90372,4,Land,9,5,1,0,Foliose,1
Hopkins,20210724,6,36.62172,121.90352,36.62175,121.90372,4,Land,9,5,1,0,Leathery,54
Hopkins,20210724,6,36.62172,121.90352,36.62175,121.90372,4,Land,9,5,1,0,Kelp,0
Hopkins,20210724,6,36.62172,121.90352,36.62175,121.90372,4,Land,9,5,1,0,Seagrass,2
Hopkins,20210724,6,36.62172,121.90352,36.62175,121.90372,4,Land,9,5,1,0,Bare Rock,2
Hopkins,20210724,6,36.62172,121.90352,36.62175,121.90372,5,Sea,10,2,2,0,Crustose Non-Coralline,37
Hopkins,20210724,6,36.62172,121.90352,36.62175,121.90372,5,Sea,10,2,2,0,Crustose Coralline,4
Hopkins,20210724,6,36.62172,121.90352,36.62175,121.90372,5,Sea,10,2,2,0,Articualted Coralline,0
Hopkins,20210724,6,36.62172,121.90352,36.62175,121.90372,5,Sea,10,2,2,0,Filamentous,0
Hopkins,20210724,6,36.62172,121.90352,36.62175,121.90372,5,Sea,10,2,2,0,Corticated,2
Hopkins,20210724,6,36.62172,121.90352,36.62175,121.90372,5,Sea,10,2,2,0,Foliose,2
Hopkins,20210724,6,36.62172,121.90352,36.62175,121.90372,5,Sea,10,2,2,0,Leathery,23
Hopkins,20210724,6,36.62172,121.90352,36.62175,121.90372,5,Sea,10,2,2,0,Kelp,0
Hopkins,20210724,6,36.62172,121.90352,36.62175,121.90372,5,Sea,10,2,2,0,Seagrass,0
Hopkins,20210724,6,36.62172,121.90352,36.62175,121.90372,5,Sea,10,2,2,0,Bare Rock,13
Carmel Point,20210711,6,36.54421,121.93368,36.54408,121.93379,1,Land,0,2,0,0,Crustose Non-Coralline,15
Carmel Point,20210711,6,36.54421,121.93368,36.54408,121.93379,1,Land,0,2,0,0,Crustose Coralline,0
Carmel Point,20210711,6,36.54421,121.93368,36.54408,121.93379,1,Land,0,2,0,0,Articualted Coralline,0
Carmel Point,20210711,6,36.54421,121.93368,36.54408,121.93379,1,Land,0,2,0,0,Filamentous,0
Carmel Point,20210711,6,36.54421,121.93368,36.54408,121.93379,1,Land,0,2,0,0,Corticated,16
Carmel Point,20210711,6,36.54421,121.93368,36.54408,121.93379,1,Land,0,2,0,0,Foliose,1
Carmel Point,20210711,6,36.54421,121.93368,36.54408,121.93379,1,Land,0,2,0,0,Leathery,58
Carmel Point,20210711,6,36.54421,121.93368,36.54408,121.93379,1,Land,0,2,0,0,Kelp,0
Carmel Point,20210711,6,36.54421,121.93368,36.54408,121.93379,1,Land,0,2,0,0,Seagrass,0
Carmel Point,20210711,6,36.54421,121.93368,36.54408,121.93379,1,Land,0,2,0,0,Bare Rock,9
Carmel Point,20210711,6,36.54421,121.93368,36.54408,121.93379,2,Sea,0,1,0,0,Crustose Non-Coralline,13
Carmel Point,20210711,6,36.54421,121.93368,36.54408,121.93379,2,Sea,0,1,0,0,Crustose Coralline,0
Carmel Point,20210711,6,36.54421,121.93368,36.54408,121.93379,2,Sea,0,1,0,0,Articualted Coralline,0
Carmel Point,20210711,6,36.54421,121.93368,36.54408,121.93379,2,Sea,0,1,0,0,Filamentous,0
